Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
10–12 m/s,UCASS 2,6.685506712284417,,0
10–12 m/s,UCASS 2,8.268978171455045,,0
10–12 m/s,UCASS 2,10.772854774849607,,0
10–12 m/s,UCASS 2,13.835259303677686,,0
10–12 m/s,UCASS 2,17.414821273846023,,0
10–12 m/s,UCASS 2,23.11955881932006,,0
10–12 m/s,UCASS 2,28.16814512885078,,0
10–12 m/s,UCASS 2,30.822173836379548,,0
10–12 m/s,UCASS 2,33.4058677480469,,0
10–12 m/s,UCASS 2,35.530071770262445,,0
10–12 m/s,UCASS 2,40.3981039159018,,0
10–12 m/s,UCASS 2,48.99905305207439,,0
10–12 m/s,UCASS 6,0.6280127387243033,,0
10–12 m/s,UCASS 6,0.7557777451076474,,0
10–12 m/s,UCASS 6,1.1299557513460428,,0
10–12 m/s,UCASS 6,1.7951044537853502,,0
10–12 m/s,UCASS 6,2.23678340480253,,0
10–12 m/s,UCASS 6,2.579767431378263,,0
10–12 m/s,UCASS 6,3.316323265304515,,0
10–12 m/s,UCASS 6,4.263097465458654,,0
10–12 m/s,UCASS 6,5.296527164095356,,0
10–12 m/s,UCASS 6,6.755116579304905,,0
10–12 m/s,UCASS 6,8.618816624107977,,0
10–12 m/s,UCASS 6,11.067971810589329,,0
10–12 m/s,UCASS 6,14.265342617687105,,0
10–12 m/s,UCASS 6,18.743596239782804,,0
10–12 m/s,UCASS 6,25.325038993059813,,0
10–12 m/s,TSI OPS 3330,0.3349626844888845,,0
10–12 m/s,TSI OPS 3330,0.417025179095939,,0
10–12 m/s,TSI OPS 3330,0.5188785985179963,,0
10–12 m/s,TSI OPS 3330,0.6461106716345119,,0
10–12 m/s,TSI OPS 3330,0.8041996020889342,,0
10–12 m/s,TSI OPS 3330,1.0009740256370292,,0
10–12 m/s,TSI OPS 3330,1.246493882857032,,0
10–12 m/s,TSI OPS 3330,1.5521636511656882,,0
10–12 m/s,TSI OPS 3330,1.9324057544936053,,0
10–12 m/s,TSI OPS 3330,2.4060049875260026,,0
10–12 m/s,TSI OPS 3330,2.9959898197423835,,0
10–12 m/s,TSI OPS 3330,3.73008927507104,,0
10–12 m/s,TSI OPS 3330,4.644080533324115,,0
10–12 m/s,TSI OPS 3330,5.781788823538958,,0
10–12 m/s,TSI OPS 3330,7.198224225460054,,0
10–12 m/s,TSI OPS 3330,8.962142600963231,,0
